timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1790097932475,40,GET /api/search?q=laptop,200,OK,Capacity Study Virtual Users 1-1,text,true,,18490,207,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/search?q=laptop,40,0,0
1790097932505,19,POST /api/orders,201,Created,Capacity Study Virtual Users 1-2,text,true,,662,289,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/orders,19,0,0
1790097932516,29,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,29,0,0
1790097932545,6,GET /api/products,200,OK,Capacity Study Virtual Users 1-1,text,true,,7833,209,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,6,0,0
1790097932525,47,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,47,0,0
1790097932573,4,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,4,0,0
1790097932552,33,GET /health,200,OK,Capacity Study Virtual Users 1-1,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,33,0,0
1790097932578,26,GET /api/products,200,OK,Capacity Study Virtual Users 1-2,text,true,,7833,209,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products?limit=20,26,0,0
1790097932585,20,GET /api/products/1,200,OK,Capacity Study Virtual Users 1-1,text,true,,974,202,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/products/1,20,0,0
1790097932604,12,GET /health,200,OK,Capacity Study Virtual Users 1-2,text,true,,894,194,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/health,12,0,0
1790097932616,66,GET /api/search?q=laptop,200,OK,Capacity Study Virtual Users 1-2,text,true,,18490,207,2,2,https://app-capacity-study-363acfoagthui.azurewebsites.net/api/search?q=laptop,66,0,0
